text,label
염병할 이쯤되면 뽕쟁이구먼,1
음식을 너무 쉽게 후딱후딱해주셔서직장맘으로 잘보고 있습니다.,0
법대로해라 법대로 수사하면 되고 닥녀ㄴ 도 언능 잡아라,1
이재용 점마 웃고잇노,1
맞는날 아니냐?? 최순실이가 챙기니께 ㅎㅎ,1
동반성장 측면에선 환영할 일입니다.,0
JTBC 보도가 기획되고 잘못된거면 틀딱집회에서 진즉에 고소 고발 난무하고 방송국 거덜낫것지 5만원에 인생 저당 잡힌 틀딱 새기들 불쌍해서 더 이야기 안할뿐이것지,1
독감 돈 더주고 4가맞았는데 독감걸려 개고생~효과의심됨~,1
무기직역이다!!뻔뻔함이 하늘을찌르네!!,1
꾸준하고 성실한 사람이 좋은 결실 맺은 모습이 너무 보기 좋아요ㅎㅎ,0
무한도전 보면서 완전 팬됬어요~,0
얼른 처형해라~,1
"무슨~통일연대에서 집회 참석하면 일당 5만준다는 문자 무지 오네~개, 돼지들만 그기가지 내가 왜가?",1
대상후본데.. 꿈이 연말 시상식에 다 나가는거.. 진짜 소박하고 귀엽다,0
미팅 한것도 어이없다 ㅋㅋㅋㅋㅋㅋ쟤를왜,1
 야당아 종북들아 엔간히 해라!!!,1
국내부자들은 한두푼 더 쳐먹을려고 계획중인데 빌게이츠는 저런 계획을 세우고있었다니 참 대단한분이시네,0
하다하다 지 애기를 파네,1
얼마나 꿈같을까짝짝짝,0
사실 박근혜보다 더한건 이명박이지...,1
멀지 않아 중국 식민지 되겠네,1
설마 너히 가 잘 살겠니,1
최순실이나 잡아 처넣어 도라지들아,1
남들은반팔입는다고살빼지만전 반대로 반팔입어서살쪄야하는 입장이네요,1
"그나저나,좋아서 사긴 샀는데 문제는 성능이 병맛입니다.",1
유재석이 박근혜보다 낫다.,1
구질구질하게 굴지말고 깨끗하게 내려와라,1
당분간 하위권 예약이네ㅋㅋ 다른팀 입장은 그냥 고맙지~,0
조리장이 알 정도인데 다른사람들은 몰랐다??,1
레전드편에 또 김치전편 넣는거아님?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
대선 축하합니다......,0
최순실 쓰레기들이 아직도 설치는거 보면 분명히 제2의 최순실이 아직도 조종하고 있다...,1
그네도 탄핵 기각되겠네~이 나라는 순실이에 나라구나~대한민국은 희망이 없는 나라네~머지않아 나라도 없어지겠네~돈이면 다 되는 대한민국,1
한국은 죽어라 반도체아님 엘씨디만 파니 그걸로밖에 먹고살수없는 엠생구조임,1
처음에는 배포있게 대응했다만 교환된 노트7폭발은 소비자에게 뒤집어씌우려다가.. ㅉㅉ,1
도둑눔이 도둑질한 물건 도둑질 당했다고 찿아달라하는격.,1
장시호에게 지시 받은적이 없다면..최순실한테 지시받았냐?,1
ㅋㅋㅋㅋㅋㅋㅋㅋ한화져서 좋으신분 달려요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
 백주부님 응원도 하구요,0
 연아양도 너무좋겟어요!!!,0
그니까 결국 이게 다 그 ㅆ ㅣ펄련들때문이라는거 아님?,1
제대로인 특검 수고많으십니다!!!,0
좌익이라 주장하는 새끼덜 아갈 싸물 주제가 등장 엌 ㅋㅋㅋㅋㅋ,1
 교과서 불법 표기 애플까지 뻔뻔하게 지도로 일본땅이라고 표기했답니다,1
스파이로 정보 털어서 여기서 고문을 하다니완전 돈거다,1
난 친중파라 환영 ㅎㅎ,0
김재규가 박정희쏘고 마지막 재판영상봐라 민주주의라는게 뭔지,1
팁형은 진짜메이저도씹어먹는구아,0
" 국민을 바보천치로 아냐,",1
그러니까 진작에 자주국방햇어야지 이 0신새끼들아,1
삼성에서 뭐라고 했냐...,1
10년을있든20년을있든돈더준다는데안가는넘이멍청한거지,1
우리도 트럼프처럼만 했으면 쓰레기 언론들 다 정리됐겠지. 21세기의 유일한 언론 망국 국가 대한민국.,1
진짜 히틀러같은 놈이 미국 대통령이 된게 사실이네~,1
하지마 눈썩는다...,1
 돈 몇푼에 나라 팔아먹을 것들,1
동료경찰 성폭한 ×이랑 다를께 없네,1
28살이 재벌이세가 귀티나게 안생기고 농촌사는애 같이 생긴게 부모밑고ㅈ갑질은 염병하네,1
나라망신이다니들이 나라를 쓰레기로 만들어놨어,1
기자는 영어도 못하면서 기사를 쓰나?,1
미친 교과서쓴 인간 머리에 총맞았나?,1
좋아요!!!!맨날 들어야지~~~~~♥?힘Him!!,0
다른건 몰라도 미국의 표현의 자유는 정말 부러웡,0
동물을 저렇게 잔인하게 죽일 수 있으면 사람도 죽일 수 있다고 본다,1
페미메갈은 존재자체가 극혐이다,1
LG 투수가 없어도너무없다.,1
저런인간들 때문에 나라가 발전을 안한다,1
정경씨는 넘이뻐 후후,0
네이버도 정신차려,1
다들 말씀과조언 감사합니다,0
김기춘은 여태까지 눈감고 일한거네?직무유기죄도 추가해라,1
갓윤미래!!,0
쇼트대회 시즌 랭킹 1위 기록...!!,0
충신은간데 없고간신만이판을치는구나이런몹쓸인간들아,1
개이버야 그것이 알고싶다 올려놔라.,1
 친정부모님은 남편에게 잘해주시구요.,0
고문해라!!!!,1
일본인차별을 시작해주자,1
미안한데 LG는 모바일 정리하고 오로지 중저가 제품 하나로 가서 내실을 다져야 할 것 같다,1
진짜 ㄷH갈빡에 머가 쳐들었는지,1
새는돈줄이고.,1
국내 할랄 단지 반대합니다.,1
싹쓸이 해가는 짱깨한텐 찍소리도 못하고 자국민들 알 밴 생선 쳐먹지 말라네 ㅋㅋㅋ,1
제라드 대체 왜 까냐? 우리들한테 큰 웃음을 선사하신 분인데,0
김성근 감독님의 뛰어난 데이타와 지도력에 박수를 보냅니다...,0
대한민국을 들썩이게 만들었던.. 도깨비.. 안녕.. 고마웠어♡,0
니그들 마지막 한 수가 계엄령 때리고 어는 지방 하나 족치것지 어딜까?,1
 아울러 투유유교수는 중의사가 아니라 백신을 연구하는 약리학자다.,0
메르스때 진작 구속됐어야 했는데...ㅉㅉ,1
솔직히 안지만부터 정우랑 손승락 등등 다 먹튀지 솔직 35억선 아닌가 중간계투가,1
역시 마이너스의 손 이재용.,1
대가빠리에 든게 없으니 하는 짓거리가 되돌이표만 계속 찍는 짓거리만 하는 구나...,1
이건 보상이 아니라 그냥 파는 거잖아~,1
예쁘다예뻐 ㅎㅎ,0
롯데쌤통이다ㅋㅋㅋㅋ,0
별걸 다 트집.,1
우리 역사상 가장 수치스런 역사를 가진 신라 걍 사라져버렸!!!,1
"얘도 하니,예원,이시영처럼 가식적이면서 털털한척하더라",1
댓글을보니 빠순이빠순이 뭐라하지말고 본인이나 잘하세요,1
 2년 연속 어부지리승!^^ㅋㅋ,1
하.. 이쁘다.,0
니네나 잘해 변태들아,1
과연 배터리만의 문제일까? ㅎㅎㅎ,1
정말 대한민국 우습게 생각하내 저사람들.,1
백주부님 덕에 요리에 관심이 가네요......,0
넌 강해졌다~!!,0
요리하시는 모습 짱 이십니다,0
지현이형 저는 형의 플레이를 좋아하는 김준용이에요.,0
부상임에도 불구하고 그만한 연기가 나오다니요...,0
미안하단말은하나도안하네,1
 서로합의하에 헤어지자니 너무 가혹하네요,1
박종철이 세대다 박종철이는 민주열사다 왜 좌빨들이 욕 보이는가,1
"포켓몬고 하는사람들 주거침입으로 고발할꺼다,,,,,,,,",1
조윤선은 일본군 위안부로 김기춘은 탄광으로 보내세요,1
박근혜를 싫어하면 빨갱이라고? 미친 정도가 너무 중증 아닙니까?,1
국회의원 출석두 체크하는 장관...멋있다...ㅎ,0
정말 쇼하구 자빠졌네,1
촛불에 의한 인민재판을 규탄한다,1
순산 축하드려여^^,0
알아주니 다행이다 이청용 화이팅!!,0
대를 이어 개짓하고 똑같은세끼가 어디서 주딩이를 까발리고있어!!!!!!!!,1
볼수록진국이네........,0
어제 분명히 이제 우리 금 토일 못보니깐 축구 안하구 너만 봐야겄다ㅎㅎ,0
어서내려오라~ 참 나쁜댓통년아,1
전쟁할거처럼그러더니 이노무시끼들,1
이름대로 하네 우리나라를 떠나라,1
하나님!,0
확실한 증거도 있는데 왜 긴급체포 안하냐,1
 시중에 염색약은 안될거 같고 천연염색이면 머리염색을 해도될까요?,0
엄살 떨지마라 ㅡ 큰맘 머코 외식하러 갔드니 시파 자리가 없드라,1
 괘씸한 놈들.,1
일본이 우리나라를 침략한게 충분히 이해되고 용서된다 열도에서 얼마나 무서울지,1
내일도 소마는 야구장에서 박용택 선수님 응원합니다 ^^,0
숫자는 숫자일뿐 분노는 식지않았다,1
조의연 잊지않겠다,1
진짜 자기꿈을향해서 맨몸으로 부딪히는게 진짜 멋있다,0
박그네 눈깔 도려내고싶따,1
미친 조또오 없는것들이... 약자에게 강하네,1
탄핵 의결됐는데 나가는건 나라 흔들기로 대한민국에 대한 도전이다,1
다 필요 없고 박정희 대통령이 만든 대국민 사기법인 전기요금 누진제부터 고쳐라,1
 +_+ 제 가 만약 KBS 방송국 앞에서 형님 보면혀엉님~!!!!!!!!!!,0
이제 힐러리를 감옥에 쳐 넣어라!!!,1
정작 친척들은 아무생각 없는데 지 혼자 피해망상 가지고 저러는거 꼴불견임.,1
완전 축하요,0
하하핫~~~안녕히계세요~~,0
생일 축하드려요,0
애미나 딸이나 미친 년들 아직도 정신 못차렸다 ㅡㅡ,1
4대강 22조는 어디다 쓴거냐?,1
감사합니다!!,0
"가격 정한 심리를 알거같다. 노트7은 곧 정상화기기풀려도 난리한바탕 친뒤라 그래도 뭔가 꺼리는계층 이 있을거고, 아이폰은 2차 판매국에도 못들고 공급달릴정도니 한국에 정식출시는 한 11월가야 될듯한데 한두달 동안에 90만원에 팔고 아이폰 출시되면 한 20만원 후려칠듯",1
세금은 여기저기서 다떼가는데 떼감과에 동시에 저런데에 한방에 날려버리니 안빡1칠수가없다.,1
그래서 부패 정치인은 태극기로 잡아야 해요,1
최경환 고집이냐?,1
아주 다 해먹으려고 작정을 했구나 두년이........,1
뭣도 모르고 사람이 바뀌었단다 ㅋㅋㅋㅋ,1
부패의 끝은 도대체 어디..,1
지들은 돈이 있어 좋은차 타는가보지 뭐 !!,1
내일 입사시험을 앞두고 있어 잠을 잘 못자고 있었는데 재방송으로나마 연아양의 에너지를 전해받은 기분이에요.,0
엔씨 더러운 비리 집단이잖아소병우가 힘좀 썻나보네,1
와 눈썰미!!! 멋지세요 의인이시네요^^,0
박그네 말은 죽어라고 잘 들으면서 국민의 말은 무시하는 경찰의 나라로구나.,1
유인나 얼굴이 한겹 더있는거 같다.,1
미친! 누가 택시탈때 동영상찍고 녹음하냐!!,1
 일이 그럴만하니 파업하는건 생각못하나?,1
어차피 중국인 몇마리 죽었다고 재네 공산당에서 관심이나 가지나?,1
발악을 하는구나 니죄는 온국민이 다알아!!,1
존경합니다. 말그대로 피나는 노력...ㅠ,0
 그냥 무시를 해야 했대니깐!,1
 지금이라도 극형에처해야한다,1
 안 챙피하냐?,1
천재라서 쓰는 논문이아니라 논문이 훌륭해서 천재소리 들어야지.,1
얼굴좀 보자 이새X,1
 당신이 편안하시길 ...,0
친일파 정치인 새 끼들아 ~~,1
새누리공산당 최후의 발악,1
기상청은 방송국이 날씬한 애들 데리고 보도하니까 그동안 버틴줄알아,1
그리고 마음이 우러나오는 스케이트라고 연아양의 마음을 스케이트에서 느낄수 있다는게 신기하네요..,0
 진짜 훈훈하다,0
 소소한재미가 피곤함을 풀어줌 걍보면 웃김,0
책이 안 비싸다고 말하는 사람들은 정작 사서 읽어보셨나요?,1
 진짜 멋지다,0
어서 우리나라는 미국에 편입합시다.,1
대통령이나 된 듯 까불고 있네,1
연기가 진짜 예술이었어요,0
 박근혜를 탄핵해라!,1
나라가 개판이다 개판!,1
삼성의 교환은 당연한것이고 갤럭시는 쓰레기이고,1
진심 욕나오는 기상청 뭔가 휘둘리는기분,1
 안나오느넘들 기다릴이유 없습니다.,1
누가이미 청문회전에 얼굴을 눌럿나 ??,1
정말 징글징글한 세월호다,1
그냥ㅈ국내법 보다는 독일에서 처벌받는것이 더무거운처벌이 나을듯,1
맥주 대기중 ㅋㅋㅋㅋㅋ,0
페북에 이라크국기는 없냐? 프레이포파리는 ㅈㄴ게올려놓고 페북ㅅㄲ들도 문제잇다,1
솔직히 지금 스마트폰 만드는데 한대당 광고비 원재료 인건비 운송비 기타등등 해서 20만원은 드냐 ??? 이렇게 양산해 내는데 ?? 한대당 얼마나 비용이 들길래 90만원이나 받는거지 ?,1
조현아도 거부해라ㅎ,1
 악마는 지옥으로 떨어질것임.,1
쓰레기같은 여행사 기생충 ㅅㄱ들,1
유재석 오라버니 8월 첫 날 이네요,0
유해진씨 삼시세끼에봤는데 간만에 복귀작이네요 코미디라서 재밌겠다 꼭보러가야지ㅋㅋ,0
저게 국정농단이냐???,1
 110 넘으면 무조건 과속 잡을거면 스포츠카 터보차 같은건 왜만드냐?도대체 어디서 밟으라고??,1
돈만아는 변호사,1
이것도 . !!!,1
둘다 연기 잘해용~~^^♡,0
넘 쉽게 알려주시는 백주부님 화이팅~~~~,0
또 시작이구먼 나라망친 교수늠들 그시간에 애들교육이나 잘시켜라 ㅆㅣㆍㅇ 느ㅁ의 시키들,1
오바마 참 인간적인 대통령 이었다.,0
아니어느곳저승사자랑도깨비비주얼이저러냐ㅋ진짜환장하것다ㅋ,0
장애없는 백인남자 이외에는 미국 떠나야할듯...,1
녹취록 들어보면 입도 잘 못움직이는 것 같은 발음이던데ㅉㅉ,1
신상핸드폰나올때마다 갈아치우는 사람들만 없어도 저러진않아,1
필리핀 여행 가봤는대 인간들 진짜 더럽고 나라자체가 후진국임,1
이토히로부미한테 핸드폰을 던져라..,1
시청자의 한 사람으로써 재미있는 프로그램 제작을 위해 열일해주셔서 항상 감사합니다,0
 강남 어머니들 감사합니다,0
두고두고팬질하게.....,0
주후반에 최악의 폭염에 1표!,1
 무척 이쁘네요~,0
대출해서 연금내는 잣같은 나라,1
연수기 0원이라고해서바로 신청하고 오는 길이에요!!ㅋㅋ,0
아예아예 달려달려 아예,0
감사했었습니다,0
어제 이력서 넣은 곳에서 연락왔어요...,0
기사는 살인죄를 적용시켜 처벌해야된다고 봅니다.,1
정유라라 악녀 근혜 딸이라는대 사실인가 확인해바라 악녀 딸 정유라 빨리 구속시켜라,1
 깜깜한 암흑의 공간인줄 알았는데 빛나는 수많은 별들이 반짝거리고 있더라고요.,0
박대통령님 짱!!!!!,0
조선시대같았으면 껍데기 벗겼다. 감사히 생각해라.,1
일본에 대신 너거 마누라 줘라 자슥들아,1
ㅋㅋ 난 회사돈으로ㅋㅋ,0
하여튼 저런놈이 분란과 지역감정부추기고저것들이 진짜 북에서 지령받았을지도 모를일이다.,1
맥그리거는 실력이 받쳐주는데 얘는 좀 아닌거 같다,1
많은 사람들을 편하게 하셔서 감사해유~~~,0
이정현은 왜 비공개 간헐적 단식을 하는가?,1
김재환 대단함!^^,0
걸어가면서 좀 피지말자!,1
능력이 없는데 큰자리에 앉아있다보니 내려오기 싫은거 안다.,1
대변인이 질문받으면 답도 못하던데 등신인줄,1
박그네 순시리 병신년들 염병하네.,1
애플은 위대하다. 고 스티브잡스 존경합니다,0
갑자기 뚱딴지같은 소리를 하네,1
아 몰랑 내피부가 소중해. 이거냐.,1
옥탑집 계단에 레드카펫이 멋있어보이긴 처음이다 기발하다,0
"아 진짜 열받네,",1
 응원할게요^^,0
 국민들 정신차리자 닭은 조속히 탄핵 구속시키고 인재를 뽑아 정치하게 하자,1
